@antenna_1
15140.300,-41142.668,23953.717,0.707,0.000,0.707,0.000,65520
-51072.172,134152.281,49003.516,0.000,0.259,0.000,-0.966,65520
@module_1
17377.305,3327.249,-1035.707,0.707,0.000,0.000,-0.707,64048
13981.205,3332.937,-1035.707,0.707,0.000,0.000,-0.707,64048
16545.867,892.532,-2659.200,1.000,0.000,0.000,-0.000,64048
16547.135,-2469.666,-2659.200,1.000,0.000,0.000,-0.000,64048
13096.104,840.821,-2657.383,0.707,0.000,0.000,-0.707,64048
9750.243,821.555,-2657.383,0.707,0.000,0.000,-0.707,64048
6352.358,829.539,-2657.383,0.707,0.000,0.000,-0.707,64048
28116.455,12553.817,-2511.171,1.000,0.000,0.000,0.000,64048
28116.455,12553.817,-4511.171,1.000,0.000,0.000,0.000,64048
106171.969,-2220.243,-6909.042,0.707,0.000,0.000,-0.707,64048
22867.125,-26974.076,6064.398,0.707,0.707,0.000,0.000,64048
22867.125,-26962.586,9457.354,0.707,0.707,0.000,0.000,64048
22849.320,-28301.230,11707.426,1.000,0.000,0.000,0.000,64048
41824.891,-5341.386,-8172.730,1.000,0.000,0.000,0.000,64048
39831.184,-5347.527,-8172.730,1.000,0.000,0.000,0.000,64048
38109.191,-5351.600,-8172.730,1.000,0.000,0.000,0.000,64048
36220.824,-5349.557,-8172.730,1.000,0.000,0.000,0.000,64048
29494.846,-3005.327,10117.641,1.000,0.000,0.000,0.000,64048
29494.846,377.841,10112.865,1.000,0.000,0.000,0.000,64048
49925.867,-3450.020,16926.809,1.000,0.000,0.000,0.000,64048
49925.867,-3438.778,14921.426,1.000,0.000,0.000,0.000,64048
49925.867,-3438.958,18926.979,1.000,0.000,0.000,0.000,64048
49925.867,-3441.152,20930.748,1.000,0.000,0.000,0.000,64048
42705.867,-1104.992,42738.227,1.000,0.000,0.000,0.000,64048
42705.867,-1095.124,44232.988,1.000,0.000,0.000,0.000,64048
-7094.406,6396.336,-22733.035,0.707,-0.707,0.000,0.000,64048
-5096.567,6396.336,-22733.035,0.707,-0.707,0.000,0.000,64048
-3103.658,6389.948,-22733.037,0.707,-0.707,0.000,0.000,64048
-26224.855,1331.617,-5483.240,1.000,0.000,0.000,0.000,64048
-26224.855,1331.617,-6483.240,1.000,0.000,0.000,0.000,64048
-26224.855,1331.617,-7483.240,1.000,0.000,0.000,0.000,64048
-26224.855,1331.617,-8483.240,1.000,0.000,0.000,0.000,64048
-9008.280,29207.484,18428.227,1.000,0.000,0.000,0.000,64048
-7138.736,29203.285,18428.227,1.000,0.000,0.000,0.000,64048
-9008.280,29201.709,20522.094,1.000,0.000,0.000,0.000,64048
-7134.804,29203.285,20553.184,1.000,0.000,0.000,0.000,64048
43030.836,-1471.954,-7205.315,0.707,0.000,0.000,0.707,64048
43030.836,-2470.254,-7205.315,0.707,0.000,0.000,0.707,64048
105797.789,747.787,-3518.012,0.707,0.000,0.000,-0.707,64048
28116.455,12553.817,-3511.171,1.000,0.000,0.000,0.000,64048
28116.455,12553.817,-5511.171,1.000,0.000,0.000,0.000,64048
106171.969,-2220.243,-5909.042,0.707,0.000,0.000,-0.707,64048
106171.969,-2220.243,-4909.042,0.707,0.000,0.000,-0.707,64048
-32994.621,-65391.645,1409.444,0.707,-0.707,0.000,0.000,64048
-30983.943,-65388.117,1409.444,0.707,-0.707,0.000,0.000,64048
99013.906,713.806,-3518.012,0.707,0.000,0.000,-0.707,64048
102398.906,732.667,-3518.012,0.707,0.000,0.000,-0.707,64048
105797.789,747.787,-3518.012,0.707,0.000,0.000,-0.707,64048
23341.502,64213.504,-21444.035,0.707,-0.707,0.000,0.000,64048
22212.613,64213.324,-21445.266,0.707,-0.707,0.000,0.000,64048
21087.535,64213.684,-21444.035,0.707,-0.707,0.000,0.000,64048
19979.936,64210.504,-21444.035,0.707,-0.707,0.000,0.000,64048
119697.883,-10462.380,-554.127,0.707,0.000,0.000,-0.707,64048
120904.133,-8278.951,-554.308,1.000,0.000,0.000,0.000,64048
120906.344,-4902.376,-549.453,1.000,0.000,0.000,0.000,64048
119695.070,-11462.381,-554.127,0.707,0.000,0.000,-0.707,64048
119695.070,-12462.381,-554.127,0.707,0.000,0.000,-0.707,64048
18925.832,25156.207,-5668.199,1.000,0.000,0.000,0.000,64048
18925.832,25156.207,-6668.199,1.000,0.000,0.000,0.000,64048
18925.832,25156.207,-7668.199,1.000,0.000,0.000,0.000,64048
18994.088,32528.297,-6722.402,0.707,0.707,0.000,0.000,64048
18994.088,34498.312,-6722.402,0.707,0.707,0.000,0.000,64048
123829.016,-3204.256,-4009.205,1.000,0.000,0.000,0.000,64048
123829.016,-3207.069,-5183.380,1.000,0.000,0.000,0.000,64048
-9927.522,898.924,29314.375,1.000,0.000,0.000,0.000,64048
-9927.522,900.676,31197.871,1.000,0.000,0.000,0.000,64048
19780.543,68041.562,-4746.978,1.000,0.000,0.000,0.000,64048
20808.021,68043.375,-4746.978,1.000,0.000,0.000,0.000,64048
22509.697,68041.555,-4746.978,1.000,0.000,0.000,0.000,64048
23539.805,68039.734,-4746.978,1.000,0.000,0.000,0.000,64048
24618.236,-78.976,28739.598,1.000,0.000,0.000,0.000,64048
23425.875,-77.506,28739.598,1.000,0.000,0.000,0.000,64048
20715.479,10288.714,87.925,1.000,0.000,0.000,0.000,64048
20706.355,13691.273,89.234,1.000,0.000,0.000,0.000,64048
21706.355,13691.273,89.234,1.000,0.000,0.000,0.000,64048
21715.479,10288.714,87.925,1.000,0.000,0.000,0.000,64048
7845.091,4265.422,26709.215,0.707,0.000,0.000,-0.707,64048
11244.552,4265.422,26708.975,0.707,0.000,0.000,-0.707,64048
14631.389,4265.422,26708.730,0.707,0.000,0.000,-0.707,64048
-5665.826,191123.125,17516.367,1.000,0.000,0.000,0.000,64048
-7022.110,191120.312,17516.367,1.000,0.000,0.000,0.000,64048
-8332.407,191116.359,17516.367,1.000,0.000,0.000,0.000,64048
16981.844,189097.297,20720.518,0.707,0.000,0.000,-0.707,64048
16981.844,189097.297,21720.518,0.707,0.000,0.000,-0.707,64048
16981.842,189104.156,22720.518,0.707,0.000,0.000,-0.707,64048
16981.844,189097.297,23720.518,0.707,0.000,0.000,-0.707,64048
16559.506,174063.438,18273.680,0.707,-0.707,0.000,0.000,64048
16559.506,175639.016,18273.521,0.707,-0.707,0.000,0.000,64048
16559.506,171661.844,18273.357,0.707,-0.707,0.000,0.000,64048
16559.506,170051.703,18273.137,0.707,-0.707,0.000,0.000,64048
-17843.277,191859.516,-7746.349,1.000,0.000,0.000,0.000,64048
-17828.430,191852.984,-6090.046,1.000,0.000,0.000,0.000,64048
-18843.277,191859.516,-7746.349,1.000,0.000,0.000,0.000,64048
-19843.277,191859.516,-7746.349,1.000,0.000,0.000,0.000,64048
-18828.430,191852.984,-6088.478,1.000,0.000,0.000,0.000,64048
-19828.430,191852.984,-6088.462,1.000,0.000,0.000,0.000,64048
-20828.430,191852.984,-6088.462,1.000,0.000,0.000,0.000,64048
-21828.430,191852.984,-6088.462,1.000,0.000,0.000,0.000,64048
-20843.277,191859.516,-7746.349,1.000,0.000,0.000,0.000,64048
-21843.277,191859.516,-7746.349,1.000,0.000,0.000,0.000,64048
122245.766,-44302.352,-17259.037,1.000,0.000,0.000,0.000,64048
122245.766,-44302.609,-18311.738,1.000,0.000,0.000,0.000,64048
122245.766,-44295.691,-19368.471,1.000,0.000,0.000,0.000,64048
120655.477,-36602.785,-41040.477,1.000,0.000,0.000,0.000,64048
120655.477,-39999.723,-41043.332,1.000,0.000,0.000,0.000,64048
120655.477,-43412.383,-41043.332,1.000,0.000,0.000,0.000,64048
120655.477,-46805.004,-41043.332,1.000,0.000,0.000,0.000,64048
119906.344,-4902.376,-549.453,1.000,0.000,0.000,0.000,64048
119904.133,-8278.951,-554.308,1.000,0.000,0.000,0.000,64048
-26693.619,142174.312,-36376.484,1.000,0.000,0.000,0.000,64048
-26693.619,142173.953,-37445.828,1.000,0.000,0.000,0.000,64048
-26693.619,138781.859,-37445.836,1.000,0.000,0.000,0.000,64048
-26693.619,138780.109,-36381.473,1.000,0.000,0.000,0.000,64048
-6490.736,69346.180,-6900.004,0.707,0.707,0.000,0.000,64048
-5422.120,69346.180,-6900.711,0.707,0.707,0.000,0.000,64048
-4345.195,69348.875,-6901.775,0.707,0.707,0.000,0.000,64048
-3291.994,69346.180,-6901.420,0.707,0.707,0.000,0.000,64048
22674.084,104448.828,-42926.676,1.000,0.000,0.000,0.000,64048
21588.029,104452.969,-42926.676,1.000,0.000,0.000,0.000,64048
22684.986,100434.062,-42926.676,1.000,0.000,0.000,0.000,64048
21577.869,100439.180,-42926.676,1.000,0.000,0.000,0.000,64048
19731.398,87730.609,-12602.322,0.707,0.000,0.000,0.707,64048
19728.854,87730.609,-13602.322,0.707,0.000,0.000,0.707,64048
16324.615,87730.609,-13601.812,0.707,0.000,0.000,0.707,64048
16324.615,87730.609,-12601.812,0.707,0.000,0.000,0.707,64048
4822.255,-42083.383,13358.584,1.000,0.000,0.000,0.000,64048
4822.255,-42083.383,12358.584,1.000,0.000,0.000,0.000,64048
4822.255,-42083.383,11358.584,1.000,0.000,0.000,0.000,64048
4822.255,-42083.383,10358.584,1.000,0.000,0.000,0.000,64048
16579.848,122930.445,-16458.766,0.707,0.000,0.000,0.707,64048
16579.848,122930.445,-15458.766,0.707,0.000,0.000,0.707,64048
16579.848,122930.445,-14458.766,0.707,0.000,0.000,0.707,64048
16579.848,122930.445,-13458.766,0.707,0.000,0.000,0.707,64048
16685.855,134426.922,-18800.877,0.707,0.000,0.000,0.707,64048
16685.855,134426.922,-17800.877,0.707,0.000,0.000,0.707,64048
16685.855,133426.922,-17800.877,0.707,0.000,0.000,0.707,64048
16685.855,133426.922,-18800.877,0.707,0.000,0.000,0.707,64048
-51372.508,139149.203,23014.148,0.707,-0.707,0.000,0.000,64048
-50372.508,139149.203,23014.148,0.707,-0.707,0.000,0.000,64048
-50363.578,139149.203,26379.615,0.707,-0.707,0.000,0.000,64048
-51363.578,139149.203,26379.615,0.707,-0.707,0.000,0.000,64048
-54212.910,123574.430,-7313.468,1.000,0.000,0.000,0.000,64048
-54216.066,120184.336,-7313.468,1.000,0.000,0.000,0.000,64048
-55216.066,120184.336,-7313.468,1.000,0.000,0.000,0.000,64048
-55212.910,123572.109,-7313.468,1.000,0.000,0.000,0.000,64048
@module_2
-33753.184,160787.578,-3835.206,0.000,0.000,-1.000,0.000,26208
-33634.141,140677.828,9538.070,0.707,0.000,-0.707,0.000,26208
18649.939,117799.711,-64461.012,1.000,0.000,0.000,0.000,26208
@habitation_1
-14981.504,77300.242,-7527.380,0.707,0.000,0.707,0.000,65520
-2988.420,77301.789,-7527.380,0.707,0.000,0.707,0.000,65520
-2988.421,77301.141,-14537.101,0.000,0.000,1.000,0.000,65520
-2988.421,84274.055,-14540.611,0.000,0.000,0.707,-0.707,65520
-19417.945,110625.086,-5816.736,0.500,0.500,0.500,-0.500,65520
-12291.942,110625.742,-5816.737,0.707,0.000,0.707,0.000,65520
-8287.091,117658.359,-5816.304,0.500,0.500,0.500,-0.500,65520
-12291.934,110638.914,1152.262,1.000,0.000,0.000,0.000,65520
-13790.017,139347.094,-1046.723,0.707,0.000,-0.707,0.000,65520
-1799.643,139351.125,-1046.722,0.707,0.000,-0.707,0.000,65520
-1799.646,146379.438,-1053.028,0.000,0.000,-0.707,0.707,65520
14090.693,156826.547,22030.176,0.707,0.000,-0.707,0.000,65520
14090.693,149786.781,22030.176,0.500,-0.500,-0.500,-0.500,65520
-18981.953,114468.414,-37031.969,0.707,-0.707,0.000,0.000,65520
20041.184,155988.438,-46148.156,0.707,0.707,0.000,0.000,65520
13025.137,155996.734,-46148.156,0.500,0.500,-0.500,-0.500,65520
-11982.912,114486.094,-37031.969,0.500,-0.500,-0.500,0.500,65520
-9087.960,189469.641,-16852.102,0.707,0.000,-0.707,0.000,65520
13896.952,189487.922,-16859.057,0.707,0.000,-0.707,0.000,65520
-6537.169,186407.797,59814.852,1.000,0.000,0.000,0.000,65520
-6537.169,186408.688,47838.961,1.000,0.000,0.000,0.000,65520
-258217.438,-246907.109,21061.125,1.000,0.000,0.000,0.000,65520
-258217.438,-246908.109,9074.420,1.000,0.000,0.000,0.000,65520
-265152.656,-246868.828,9074.420,0.707,0.000,-0.707,0.000,65520
-47622.883,140661.281,2510.871,1.000,0.000,0.000,0.000,65520
-47597.789,140664.953,9544.756,0.707,0.000,-0.707,0.000,65520
-33767.047,149023.312,9529.034,0.500,-0.500,-0.500,-0.500,65520
18710.139,126196.430,-64794.543,0.707,0.707,0.000,0.000,65520
@habitation_2
-18932.713,102671.391,-37007.059,1.000,0.000,0.000,0.000,65520
-18932.367,126215.742,-37008.066,1.000,0.000,0.000,0.000,65520
-20497.189,189088.906,-16795.951,1.000,0.000,0.000,0.000,65520
16542.482,152323.969,-32147.330,1.000,0.000,0.000,0.000,65520
2272.536,189452.016,-16792.459,1.000,0.000,0.000,0.000,65520
16542.482,152272.172,-18013.486,1.000,0.000,0.000,0.000,65520
25388.066,189465.500,-16793.930,1.000,0.000,0.000,0.000,65520
-9779.673,186422.969,70057.570,1.000,0.000,0.000,0.000,65520
-275570.188,-246808.562,9069.521,1.000,0.000,0.000,0.000,65520
-47669.945,140654.828,-9151.983,1.000,0.000,0.000,0.000,65520
-33836.645,160756.484,9517.508,1.000,0.000,0.000,0.000,65520
@silo_2
25914.510,7804.318,-6816.733,1.000,0.000,0.000,0.000,64144
25919.889,14161.275,-6816.733,1.000,0.000,0.000,0.000,64144
-6523.498,-2152.641,-1515.418,1.000,0.000,0.000,0.000,64144
-3890.071,-2134.384,-1515.418,1.000,0.000,0.000,0.000,64144
14329.750,6059.456,-712.880,0.707,0.000,0.000,-0.707,64144
22595.465,33934.555,-7183.974,1.000,0.000,0.000,0.000,64144
22595.465,33931.637,-4518.819,1.000,0.000,0.000,0.000,64144
-5137.860,4174.625,-26849.205,0.707,0.000,0.000,-0.707,64144
23206.627,66508.469,-21982.465,0.707,0.000,0.000,0.707,64144
119959.656,-4763.113,-4567.894,1.000,0.000,0.000,0.000,64144
119959.656,-11170.980,-4568.296,1.000,0.000,0.000,0.000,64144
25919.889,20490.883,-6816.733,1.000,0.000,0.000,0.000,64144
122301.164,-42692.285,-7250.723,1.000,0.000,0.000,0.000,64144
122301.164,-42688.531,-10011.853,1.000,0.000,0.000,0.000,64144
122301.164,-42686.543,-12733.149,1.000,0.000,0.000,0.000,64144
122301.164,-42672.812,-15450.312,1.000,0.000,0.000,0.000,64144
120465.320,-37996.973,-43369.922,1.000,0.000,0.000,0.000,64144
120465.320,-44316.809,-43370.949,1.000,0.000,0.000,0.000,64144
120465.320,-50687.090,-43370.391,1.000,0.000,0.000,0.000,64144
23693.156,185088.156,3488.982,1.000,0.000,0.000,0.000,64144
26759.820,185087.281,3489.429,1.000,0.000,0.000,0.000,64144
29814.281,185090.453,3493.650,1.000,0.000,0.000,0.000,64144
32813.680,185080.672,3493.858,1.000,0.000,0.000,0.000,64144
35953.820,185080.672,3493.861,1.000,0.000,0.000,0.000,64144
-23037.834,138245.953,-34734.496,1.000,0.000,0.000,0.000,64144
-20382.854,138259.062,-34734.496,1.000,0.000,0.000,0.000,64144
-17726.850,138257.797,-34734.496,1.000,0.000,0.000,0.000,64144
-15100.265,138254.031,-34734.496,1.000,0.000,0.000,0.000,64144
-16155.855,69963.234,-6738.533,1.000,0.000,0.000,0.000,64144
-13532.192,69963.992,-6738.533,1.000,0.000,0.000,0.000,64144
-10886.793,69985.961,-6738.533,1.000,0.000,0.000,0.000,64144
-8256.858,69994.688,-6738.533,1.000,0.000,0.000,0.000,64144
-23037.834,138242.281,-37396.727,1.000,0.000,0.000,0.000,64144
-20389.070,138242.281,-37384.164,1.000,0.000,0.000,0.000,64144
-17722.869,138242.281,-37380.203,1.000,0.000,0.000,0.000,64144
-15072.508,138247.172,-37380.203,1.000,0.000,0.000,0.000,64144
24333.363,105238.281,-46087.699,1.000,0.000,0.000,0.000,64144
24333.363,98856.133,-46087.480,1.000,0.000,0.000,0.000,64144
24333.363,92502.188,-46087.480,1.000,0.000,0.000,0.000,64144
-22382.340,83282.750,-9792.686,1.000,0.000,0.000,0.000,64144
-22382.340,83288.055,-12453.033,1.000,0.000,0.000,0.000,64144
-22382.340,83280.289,-15133.322,1.000,0.000,0.000,0.000,64144
18637.900,81881.117,-37392.746,0.707,0.000,0.000,0.707,64144
18637.900,77892.797,-37392.746,0.707,0.000,0.000,0.707,64144
18378.426,95167.367,-13437.697,0.707,0.000,0.000,0.707,64144
18357.512,95166.688,-16114.740,0.707,0.000,0.000,0.707,64144
18363.277,95166.875,-18795.869,0.707,0.000,0.000,0.707,64144
18374.611,91361.414,-13437.404,0.707,0.000,0.000,0.707,64144
18374.611,91361.844,-16139.370,0.707,0.000,0.000,0.707,64144
18374.611,91366.148,-18857.248,0.707,0.000,0.000,0.707,64144
4850.779,-40657.801,17886.023,1.000,0.000,0.000,0.000,64144
4850.779,-40629.086,15220.622,1.000,0.000,0.000,0.000,64144
-25959.121,135147.172,-7915.251,0.707,0.000,0.000,0.707,64144
-25959.121,135147.172,-10570.836,0.707,0.000,0.000,0.707,64144
-25959.121,135152.578,-13215.340,0.707,0.000,0.000,0.707,64144
16177.008,130943.367,-18249.473,0.707,0.000,0.000,0.707,64144
16177.008,136264.812,-18249.684,0.707,0.000,0.000,0.707,64144
16177.008,138919.312,-18249.684,0.707,0.000,0.000,0.707,64144
16177.008,141568.250,-18250.109,0.707,0.000,0.000,0.707,64144
15908.229,124969.422,-15845.609,0.707,0.000,0.000,0.707,64144
15908.229,124969.047,-13181.181,0.707,0.000,0.000,0.707,64144
15908.229,124970.555,-10500.594,0.707,0.000,0.000,0.707,64144
27169.086,139971.750,34798.766,0.707,0.000,0.000,0.707,64144
27183.963,139971.750,30797.561,0.707,0.000,0.000,0.707,64144
27183.963,139940.109,26775.605,0.707,0.000,0.000,0.707,64144
-12119.671,188855.484,42893.562,0.707,0.000,0.000,-0.707,64144
-12119.671,183843.344,42887.344,0.707,0.000,0.000,-0.707,64144
-12119.671,188826.016,50900.520,0.707,0.000,0.000,-0.707,64144
-12119.671,183960.109,50894.719,0.707,0.000,0.000,-0.707,64144
-121619.938,142270.062,-12537.798,1.000,0.000,0.000,0.000,64144
-119026.016,142268.750,-12542.536,1.000,0.000,0.000,0.000,64144
97667.398,131579.156,15639.205,1.000,0.000,0.000,0.000,64144
97667.398,131579.234,11583.301,1.000,0.000,0.000,0.000,64144
97667.398,131577.328,7572.806,1.000,0.000,0.000,0.000,64144
93615.836,131576.703,15639.205,1.000,0.000,0.000,0.000,64144
93668.711,131576.312,11583.301,1.000,0.000,0.000,0.000,64144
93630.523,131577.328,7575.549,1.000,0.000,0.000,0.000,64144
-73149.539,137337.547,50680.168,0.707,-0.707,0.000,0.000,64144
-73149.539,137328.172,56880.711,0.707,-0.707,0.000,0.000,64144
-73149.539,137328.172,63157.555,0.707,-0.707,0.000,0.000,64144
-30030.689,307422.312,41744.777,0.707,-0.707,0.000,0.000,64144
-30030.689,307443.156,35435.883,0.707,-0.707,0.000,0.000,64144
-30030.689,307455.688,29148.830,0.707,-0.707,0.000,0.000,64144
-27407.045,307455.688,29148.828,0.707,-0.707,0.000,0.000,64144
-27407.525,307455.625,35428.453,0.707,-0.707,0.000,0.000,64144
-27396.900,307455.625,41721.953,0.707,-0.707,0.000,0.000,64144
17917.871,109576.289,-9473.099,0.707,0.000,0.000,0.707,64144
-80987.695,139940.797,-11653.915,1.000,0.000,0.000,0.000,64144
-80987.695,133583.078,-11653.915,1.000,0.000,0.000,0.000,64144
@silo_3
-19717.912,191105.750,-1548.891,1.000,0.000,0.000,0.000,65520
-19717.912,184925.250,-1549.424,1.000,0.000,0.000,0.000,65520
-19717.912,191093.594,4600.340,1.000,0.000,0.000,0.000,65520
-19717.912,184919.297,4604.584,1.000,0.000,0.000,0.000,65520
-19717.912,191089.125,10724.233,1.000,0.000,0.000,0.000,65520
-19717.912,184921.031,10728.311,1.000,0.000,0.000,0.000,65520
-13597.110,191088.781,10724.233,1.000,0.000,0.000,0.000,65520
-13597.110,191075.922,4580.219,1.000,0.000,0.000,0.000,65520
-13603.140,191061.984,-1549.719,1.000,0.000,0.000,0.000,65520
-13597.366,184921.547,10724.489,1.000,0.000,0.000,0.000,65520
-13597.366,184915.891,4581.210,1.000,0.000,0.000,0.000,65520
-13597.366,184910.172,-1546.819,1.000,0.000,0.000,0.000,65520
35994.660,185076.562,-7010.889,1.000,0.000,0.000,0.000,65520
29827.109,185076.562,-7010.889,1.000,0.000,0.000,0.000,65520
23658.799,185076.141,-7010.889,1.000,0.000,0.000,0.000,65520
23658.799,185084.250,-885.730,1.000,0.000,0.000,0.000,65520
29801.807,185081.516,-885.338,1.000,0.000,0.000,0.000,65520
35964.516,185083.141,-882.115,1.000,0.000,0.000,0.000,65520
17541.230,185076.969,-7010.889,1.000,0.000,0.000,0.000,65520
17537.422,185082.812,-875.527,1.000,0.000,0.000,0.000,65520
18560.727,165968.344,-52268.586,1.000,0.000,0.000,0.000,65520
12446.744,165967.984,-52264.719,1.000,0.000,0.000,0.000,65520
6310.328,165971.125,-52264.719,1.000,0.000,0.000,0.000,65520
171.359,165974.328,-52258.312,1.000,0.000,0.000,0.000,65520
164.243,165974.328,-46103.988,1.000,0.000,0.000,0.000,65520
6301.619,165974.328,-46104.641,1.000,0.000,0.000,0.000,65520
12472.937,165974.328,-46103.789,1.000,0.000,0.000,0.000,65520
18616.277,165983.062,-46102.465,1.000,0.000,0.000,0.000,65520
-23991.811,85599.352,-32278.270,1.000,0.000,0.000,0.000,65520
-30191.555,85599.352,-32285.084,1.000,0.000,0.000,0.000,65520
-36382.867,85599.352,-32305.430,1.000,0.000,0.000,0.000,65520
-36382.867,91797.688,-32305.430,1.000,0.000,0.000,0.000,65520
-30200.775,91781.672,-32288.303,1.000,0.000,0.000,0.000,65520
-23986.969,91767.500,-32282.867,1.000,0.000,0.000,0.000,65520
-36382.867,91752.859,-26133.975,1.000,0.000,0.000,0.000,65520
-30182.617,91743.000,-26133.648,1.000,0.000,0.000,0.000,65520
-23975.236,91736.461,-26133.869,1.000,0.000,0.000,0.000,65520
-36382.867,85566.219,-26133.975,1.000,0.000,0.000,0.000,65520
-30183.053,85540.172,-26130.461,1.000,0.000,0.000,0.000,65520
-23976.439,85477.000,-26133.869,1.000,0.000,0.000,0.000,65520
-21414.908,182295.172,-54658.418,1.000,0.000,0.000,0.000,65520
-21414.908,169961.891,-54658.418,1.000,0.000,0.000,0.000,65520
-21415.545,176132.938,-54658.418,1.000,0.000,0.000,0.000,65520
-6835.305,138752.422,-15242.271,1.000,0.000,0.000,0.000,65520
-12884.621,138765.453,-15242.271,1.000,0.000,0.000,0.000,65520
-18982.875,138765.047,-15242.271,1.000,0.000,0.000,0.000,65520
-24878.461,108544.750,-10504.003,0.707,0.000,0.000,0.707,65520
-24878.461,114709.039,-10508.501,0.707,0.000,0.000,0.707,65520
-24878.461,114716.055,-16602.750,0.707,0.000,0.000,0.707,65520
-24878.461,108551.422,-16590.828,0.707,0.000,0.000,0.707,65520
16304.054,141569.672,-13825.188,0.707,0.000,0.000,0.707,65520
16304.054,135443.656,-13825.188,0.707,0.000,0.000,0.707,65520
16304.054,129316.102,-13825.188,0.707,0.000,0.000,0.707,65520
18700.107,143135.562,36693.273,1.000,0.000,0.000,0.000,65520
12584.359,143135.562,36670.195,1.000,0.000,0.000,0.000,65520
6421.888,143162.734,36670.195,1.000,0.000,0.000,0.000,65520
18700.107,143115.812,30548.791,1.000,0.000,0.000,0.000,65520
12571.885,143115.812,30542.818,1.000,0.000,0.000,0.000,65520
6371.263,143115.812,30530.098,1.000,0.000,0.000,0.000,65520
-13793.043,186410.641,47001.969,0.707,0.000,0.000,0.707,65520
-13793.043,186398.719,38872.504,0.707,0.000,0.000,0.707,65520
-13793.043,186388.891,54906.660,0.707,0.000,0.000,0.707,65520
-113620.766,142258.719,-12471.242,1.000,-0.000,0.000,0.000,65520
-105186.352,178205.938,-19945.305,0.707,0.000,0.000,-0.707,65520
-105186.352,172111.391,-19945.305,0.707,0.000,0.000,-0.707,65520
-105186.695,166098.344,-19945.305,0.707,0.000,0.000,-0.707,65520
93236.562,137300.453,-11299.650,1.000,0.000,0.000,0.000,65520
87111.883,137297.203,-11299.650,1.000,0.000,0.000,0.000,65520
80980.117,137297.203,-11306.355,1.000,0.000,0.000,0.000,65520
80982.836,137296.516,-5180.222,1.000,0.000,0.000,0.000,65520
87095.383,137296.516,-5172.326,1.000,0.000,0.000,0.000,65520
93228.273,137296.516,-5184.920,1.000,0.000,0.000,0.000,65520
-57047.988,133817.406,27673.648,1.000,0.000,0.000,0.000,65520
-50961.438,133805.438,27673.648,1.000,0.000,0.000,0.000,65520
-63121.723,133811.000,27673.648,1.000,0.000,0.000,0.000,65520
